pessoa_nome;pessoa_endereco;loja_nome;loja_endereco;distancia_km
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Express";"Rua José Bonifácio, 3018, Cidade Nova, Curitiba - PR - 70319-317";"2119,2651"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Shopping";"Rua Direita, 1772, Jardim América, São Paulo - SP - 87407-632";"486,0949"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Express";"Av. Goiás, 4725, Estoril, Porto Alegre - RS - 62454-476";"1339,5413"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Centro";"Av. Goiás, 1929, Centro, Porto Alegre - RS - 19772-705";"1338,2328"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Premium";"Av. João Pessoa, 1335, Centro, São Paulo - SP - 66659-700";"589,5594"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Shopping";"Av. Brasil, 3495, Jardim Europa, Belo Horizonte - MG - 52879-896";"14,0853"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Centro";"Av. da Praia, 1799, Centro, Curitiba - PR - 27187-567";"816,9525"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Centro";"Av. João Pessoa, 3983, Estoril, Curitiba - PR - 25253-384";"824,8624"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Outlet";"Rua Primeiro de Maio, 178, Industrial, Belo Horizonte - MG - 66012-918";"6,6372"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Premium";"Praça da Sé, 3483, Vila Rica, Curitiba - PR - 12042-816";"815,7806"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Premium";"Av. da Praia, 2560, São Cristóvão, Porto Alegre - RS - 29222-663";"1335,4120"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Centro";"Praça da Sé, 1888, Boa Vista, Salvador - BA - 29532-598";"969,4279"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Centro";"Rua Direita, 3801, Jardim Europa, São Paulo - SP - 92897-400";"486,0949"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Express";"Av. João Pessoa, 4815, Vila Rica, Rio de Janeiro - RJ - 90909-962";"335,4104"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Premium";"Av. Goiás, 3582, Santa Mônica, Belo Horizonte - MG - 43508-735";"11,2203"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Centro";"Av. Goiás, 3376, Jardim América, Curitiba - PR - 31826-968";"815,4331"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Outlet";"Rua José Bonifácio, 3490, Vila Rica, Rio de Janeiro - RJ - 71148-651";"338,4581"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Shopping";"Av. Goiás, 2359, Vila Rica, Salvador - BA - 52899-727";"873,8790"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Outlet";"Av. da Praia, 742, Santa Mônica, São Paulo - SP - 55580-343";"507,3650"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Premium";"Rua José Bonifácio, 3163, São Cristóvão, São Paulo - SP - 21882-343";"476,6057"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Express";"Rua José Bonifácio, 3136, Industrial, Salvador - BA - 82368-562";"980,1409"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Outlet";"Rua Marechal Floriano, 3499, Industrial, Belo Horizonte - MG - 19219-493";"14,5750"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Express";"Rua Direita, 4671, Jardim Europa, Rio de Janeiro - RJ - 42088-953";"257,3939"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Shopping";"Av. da Praia, 1087, Cidade Nova, Salvador - BA - 23883-191";"971,8447"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Outlet";"Av. da Praia, 4141, Centro, Porto Alegre - RS - 15925-331";"1339,6341"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Express";"Rua Direita, 4223, São Cristóvão, Salvador - BA - 30923-308";"984,7178"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Premium";"Av. da Praia, 132, Santa Mônica, Porto Alegre - RS - 10629-648";"1337,7569"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Premium";"Rua Marechal Floriano, 179, Jardim Europa, Rio de Janeiro - RJ - 67992-402";"327,5078"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Premium";"Av. João Pessoa, 1165, Santa Mônica, Salvador - BA - 68866-847";"1008,3263"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Centro";"Rua Direita, 375, Centro, Curitiba - PR - 79719-887";"816,9525"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Shopping";"Av. Goiás, 3014, Centro, Salvador - BA - 59743-353";"967,7540"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Outlet";"Av. da Praia, 2338, Jardim Europa, Belo Horizonte - MG - 79608-549";"14,0853"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Express";"Av. Brasil, 4550, Jardim Europa, Porto Alegre - RS - 64330-876";"1334,3858"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Shopping";"Av. Paulista, 1463, Santa Mônica, Rio de Janeiro - RJ - 11791-768";"287,3309"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Outlet";"Av. da Praia, 4748, Centro, Salvador - BA - 53078-295";"967,7149"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Shopping";"Av. Paulista, 3547, Santa Mônica, Curitiba - PR - 45074-775";"823,7520"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Centro";"Av. Brasil, 4926, Boa Vista, Porto Alegre - RS - 58515-612";"1334,4833"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Outlet";"Rua Primeiro de Maio, 511, Santa Mônica, Curitiba - PR - 59677-738";"823,8371"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Centro";"Av. João Pessoa, 70, Boa Vista, Belo Horizonte - MG - 55581-619";"10,6110"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Centro";"Av. Paulista, 3464, Santa Mônica, Salvador - BA - 41373-671";"976,2281"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Centro";"Rua José Bonifácio, 3107, Santa Mônica, Curitiba - PR - 30858-533";"816,3679"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Centro";"Rua Marechal Floriano, 4261, Boa Vista, Porto Alegre - RS - 46255-124";"1315,8977"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Express";"Rua Direita, 2512, Estoril, São Paulo - SP - 65485-211";"500,9528"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Express";"Av. da Praia, 3346, Vila Rica, Salvador - BA - 72246-512";"967,3399"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Premium";"Rua Direita, 1676, Santa Mônica, Porto Alegre - RS - 50039-668";"1334,3413"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Unidade Outlet";"Rua Marechal Floriano, 4433, São Cristóvão, Belo Horizonte - MG - 28695-443";"14,5750"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Express";"Rua Direita, 2487, Cidade Nova, Rio de Janeiro - RJ - 22188-907";"342,2208"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Premium";"Rua Primeiro de Maio, 2918, Jardim Europa, Curitiba - PR - 48698-712";"823,6990"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Shopping";"Rua Direita, 4878, Jardim América, Belo Horizonte - MG - 38232-239";"3,8263"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Centro";"Av. Goiás, 4318, Cidade Nova, Curitiba - PR - 77497-622";"815,7806"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Outlet";"Rua Direita, 456, Jardim América, Curitiba - PR - 36330-938";"815,7806"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"MegaStore Centro";"Rua Marechal Floriano, 497, Jardim América, São Paulo - SP - 84893-353";"450,7613"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Shopping";"Rua Primeiro de Maio, 3093, Centro, Salvador - BA - 21998-578";"982,3264"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Express";"Praça da Sé, 1885, Jardim Europa, Porto Alegre - RS - 10404-480";"1333,6292"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Premium";"Rua Marechal Floriano, 2022, Santa Mônica, Belo Horizonte - MG - 23831-829";"14,5750"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Shopping";"Praça da Sé, 3085, Estoril, Curitiba - PR - 25441-412";"815,7806"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Outlet";"Rua Direita, 2399, Centro, São Paulo - SP - 76908-721";"486,1044"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Loja Outlet";"Av. Brasil, 4659, Cidade Nova, Salvador - BA - 92230-592";"971,8447"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Shopping";"Av. Brasil, 3938, Cidade Nova, Porto Alegre - RS - 73503-789";"1334,3858"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Ponto de Venda Centro";"Av. Brasil, 3297, Santa Mônica, São Paulo - SP - 88093-467";"486,0746"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Outlet";"Av. Paulista, 4385, São Cristóvão, Rio de Janeiro - RJ - 89505-855";"340,6308"
"Paula Santos";"Rua XV de Novembro, 2614, Boa Viagem, Belo Horizonte - MG - 97723-215";"Filial Express";"Praça da Sé, 4199, Santa Mônica, Curitiba - PR - 52163-944";"815,7806"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"MegaStore Shopping";"Rua Direita, 4532, Industrial, Salvador - BA - 96088-292";"2316,3633"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Shopping";"Rua Marechal Floriano, 664, Industrial, Belo Horizonte - MG - 94718-480";"1348,6210"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Centro";"Av. Goiás, 3547, Boa Vista, São Paulo - SP - 96021-880";"847,2029"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Outlet";"Rua Primeiro de Maio, 4332, Jardim Europa, Rio de Janeiro - RJ - 89454-431";"1106,1157"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Outlet";"Av. João Pessoa, 4134, Industrial, Belo Horizonte - MG - 91955-239";"1339,4080"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Shopping";"Praça da Sé, 1490, Jardim América, Belo Horizonte - MG - 44437-275";"1335,2060"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Express";"Av. João Pessoa, 4069, Jardim América, Salvador - BA - 60696-715";"3209,5922"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Express";"Av. Paulista, 3360, Cidade Nova, Curitiba - PR - 67263-526";"544,5657"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Express";"Av. Brasil, 265, Vila Rica, Rio de Janeiro - RJ - 74715-351";"1122,7089"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"MegaStore Shopping";"Rua Primeiro de Maio, 4913, Industrial, Porto Alegre - RS - 12239-546";"11,0312"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Express";"Av. Paulista, 2141, Jardim América, Rio de Janeiro - RJ - 25833-530";"1120,8027"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Shopping";"Rua Direita, 2037, Santa Mônica, Porto Alegre - RS - 12184-133";"2,5873"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"MegaStore Premium";"Rua Marechal Floriano, 2237, Estoril, Salvador - BA - 48333-446";"2298,6077"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Outlet";"Rua José Bonifácio, 4827, Centro, São Paulo - SP - 87114-549";"849,6754"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Express";"Av. da Praia, 4425, Cidade Nova, São Paulo - SP - 85287-158";"828,3390"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Outlet";"Rua Marechal Floriano, 3266, Vila Rica, Rio de Janeiro - RJ - 28998-401";"1122,1720"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Outlet";"Av. Brasil, 4363, São Cristóvão, Curitiba - PR - 79704-384";"604,9021"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Shopping";"Rua Primeiro de Maio, 584, Centro, Curitiba - PR - 96845-846";"535,1120"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"MegaStore Express";"Av. Paulista, 4736, Cidade Nova, Salvador - BA - 86467-840";"2307,8668"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Premium";"Av. Paulista, 2636, Jardim Europa, Salvador - BA - 66695-793";"2307,8668"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Shopping";"Av. Paulista, 4485, Vila Rica, Rio de Janeiro - RJ - 52118-520";"1147,1561"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Centro";"Rua Direita, 200, Jardim Europa, Curitiba - PR - 80016-948";"544,5657"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Express";"Praça da Sé, 2215, São Cristóvão, Curitiba - PR - 75665-892";"536,4013"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Express";"Av. da Praia, 2616, Centro, Belo Horizonte - MG - 61220-847";"1339,3978"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"MegaStore Centro";"Rua Primeiro de Maio, 775, Cidade Nova, São Paulo - SP - 49885-210";"852,2988"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Premium";"Rua Marechal Floriano, 1594, Vila Rica, Rio de Janeiro - RJ - 72783-244";"1123,4810"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Shopping";"Av. Paulista, 4901, Vila Rica, Salvador - BA - 51307-333";"2307,8668"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Premium";"Av. Paulista, 4806, Jardim América, Rio de Janeiro - RJ - 20122-758";"1120,8027"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Express";"Av. Paulista, 2628, Santa Mônica, Rio de Janeiro - RJ - 25785-465";"1063,7929"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Outlet";"Rua Direita, 3673, Industrial, São Paulo - SP - 45233-382";"849,8112"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Express";"Av. Brasil, 4772, Vila Rica, Belo Horizonte - MG - 94206-670";"1338,1400"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Outlet";"Av. Brasil, 737, Estoril, Porto Alegre - RS - 39791-859";"1,0058"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Express";"Av. Goiás, 2828, Jardim Europa, Curitiba - PR - 79150-343";"538,9307"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Outlet";"Rua Direita, 4474, Centro, São Paulo - SP - 95416-100";"849,8060"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"MegaStore Outlet";"Rua Direita, 729, Boa Vista, Salvador - BA - 84876-218";"2316,3633"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Express";"Av. João Pessoa, 2561, Vila Rica, Salvador - BA - 53827-722";"2306,3058"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Express";"Av. Brasil, 3849, Vila Rica, São Paulo - SP - 43536-617";"852,6513"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Centro";"Rua Direita, 2101, São Cristóvão, Salvador - BA - 27282-203";"2315,8437"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"MegaStore Express";"Rua José Bonifácio, 3018, Cidade Nova, Curitiba - PR - 70319-317";"3200,1670"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Shopping";"Rua Direita, 1772, Jardim América, São Paulo - SP - 87407-632";"849,8112"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"MegaStore Express";"Av. Goiás, 4725, Estoril, Porto Alegre - RS - 62454-476";"13,3882"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Centro";"Av. Goiás, 1929, Centro, Porto Alegre - RS - 19772-705";"2,9327"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Premium";"Av. João Pessoa, 1335, Centro, São Paulo - SP - 66659-700";"866,3664"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Filial Shopping";"Av. Brasil, 3495, Jardim Europa, Belo Horizonte - MG - 52879-896";"1348,9251"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Centro";"Av. da Praia, 1799, Centro, Curitiba - PR - 27187-567";"543,3210"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Centro";"Av. João Pessoa, 3983, Estoril, Curitiba - PR - 25253-384";"535,9506"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Outlet";"Rua Primeiro de Maio, 178, Industrial, Belo Horizonte - MG - 66012-918";"1341,3157"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Premium";"Praça da Sé, 3483, Vila Rica, Curitiba - PR - 12042-816";"544,5657"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Premium";"Av. da Praia, 2560, São Cristóvão, Porto Alegre - RS - 29222-663";"0,7967"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Centro";"Praça da Sé, 1888, Boa Vista, Salvador - BA - 29532-598";"2301,1432"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Unidade Centro";"Rua Direita, 3801, Jardim Europa, São Paulo - SP - 92897-400";"849,8112"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Express";"Av. João Pessoa, 4815, Vila Rica, Rio de Janeiro - RJ - 90909-962";"1122,5887"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Ponto de Venda Premium";"Av. Goiás, 3582, Santa Mônica, Belo Horizonte - MG - 43508-735";"1346,1498"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Centro";"Av. Goiás, 3376, Jardim América, Curitiba - PR - 31826-968";"543,1954"
"Julia Santos";"Av. Rio Branco, 1984, Barra da Tijuca, Porto Alegre - RS - 91827-741";"Loja Outlet";"Rua José Bonifácio, 3490, Vila Rica, Rio de Janeiro - RJ - 71148-651";"1116,8450"
